"ticket_id","city","issue_type","ticket_status","issue_description","ticket_closed_date_time","ticket_created_date_time","ticket_last_updated_date_time","address","lat","lng","location","image"
"12078370","Cambridge","Rodent Sighting","Archived","Trash can outside Baldwin School has rats living directly underneath it. Trash can is outside the school on the corner of Antrim & Broadway -- rats have lived in the can for a while -- dug beneath the can and live there.","04/13/2022 01:12:47 PM","03/24/2022 11:54:00 PM","2022 Apr 13 01:12:47 PM","1-23 Antrim St Cambridge, MA, 02139, USA","42.37052247916","-71.10377206463","POINT (-71.10377206463465 42.37052247916148)",
"12163451","Cambridge","Rodent Sighting","Archived","The rat issue has rapidly escalated largely due to poor garbage management by the building company. Attempts to contact landlord directly were unsuccessful. Rats are now all over the property and are visible in garbage cans and running around paths, particularly in the morning and evening.","04/13/2022 01:10:48 PM","04/11/2022 02:07:01 PM","2022 Apr 13 01:10:50 PM","65 Dana Street Cambridge, Massachusetts, 02138","42.37332263005","-71.10830365266","POINT (-71.10830365266106 42.37332263005413)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjQwMTQ4NCwicHVyIjoiYmxvYl9pZCJ9fQ==--7e22cda98ca1f2212c9e0cb8b2db80ec56b7ca73/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--57f85c85093db4303fe6b4e7261d952e5d1fef3e/tempImageTWZf3R.png"
"12155327","Cambridge","Rodent Sighting","Archived","Rat coming from compost bin","04/13/2022 11:23:22 AM","04/09/2022 02:12:03 PM","2022 Apr 13 11:23:23 AM","3 Locust St Cambridge MA 02138, United States","42.3782907","-71.1511453","POINT (-71.1511453 42.3782907)",
"12089686","Cambridge","Rodent Sighting","Archived","Just saw mice etc running around bushes near trash house three close to Portland street before water play features","04/13/2022 10:22:36 AM","03/28/2022 05:51:44 AM","2022 Apr 13 10:22:37 AM","131 Washington St Cambridge 02139, United States","42.3646124203","-71.0946139226","POINT (-71.09461392260044 42.36461242030313)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMyMzk4OCwicHVyIjoiYmxvYl9pZCJ9fQ==--9ac01ea33aec4dec39022826d4f7ce8dd155ce10/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"12157437","Cambridge","Rodent Sighting","Archived","Rat sighted by trash area behind 901 Mass Ave","04/12/2022 03:45:24 PM","04/10/2022 09:36:27 AM","2022 Apr 12 03:45:25 PM","901 Massachusetts Ave Cambridge 02139, United States","42.36842858938","-71.10832025218","POINT (-71.10832025218285 42.36842858937701)",
"12150440","Cambridge","Rodent Sighting","Archived","Rats have been seen in the Green Street Garage 5 times in the last month or so, including this morning, very specifically on Level B1 by the trash. This is a City Garage. The rats vary in size, so it is not just a single rat.","04/12/2022 03:44:45 PM","04/08/2022 11:01:34 AM","2022 Apr 12 03:44:46 PM","240 Green Street Cambridge, MA, 02139, USA","42.36430158367","-71.10371128551","POINT (-71.10371128550763 42.36430158367073)",
"12143568","Cambridge","Rodent Sighting","Archived","Saw small rat eve of 4/5 running down side of driveway to back parking area. The large rat is back burrowing in our front yard as well. PLEASE monitor this area regularly!","04/12/2022 02:07:36 PM","04/07/2022 07:08:38 AM","2022 Apr 12 02:07:37 PM","14 Dudley Street Cambridge 02140 United States","42.3961718","-71.1297315","POINT (-71.1297315 42.3961718)",
"12125757","Cambridge","Rodent Sighting","Archived","Friday night, April 1st 2022
We saw multiple rats by the Regatta Riverview Condominium building.","04/12/2022 10:30:18 AM","04/04/2022 09:22:37 AM","2022 Apr 12 10:30:19 AM","8 Museum Way Cambridge, MA, 02141, USA","42.36970177622","-71.07171612914","POINT (-71.07171612913972 42.36970177621593)",
"12158038","Cambridge","Rodent Sighting","Archived","dead rat in street","04/11/2022 06:54:00 PM","04/10/2022 02:01:31 PM","2022 Apr 11 06:54:00 PM","40 Howard St Cambridge, MA 02139, USA","42.365527","-71.110705","POINT (-71.110705 42.365527)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjM5NTkzOCwicHVyIjoiYmxvYl9pZCJ9fQ==--1a09401e707d6311c47ecc539eab7ed90a75edc3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/SCF__20220410_1359413599109139930708051.jpg"
"12132901","Cambridge","Rodent Sighting","Archived","Lately, I have seen multiple rats roaming the area of 47 Fairmont Street on corner of Andrew Street running down Andrew Street. We had installed rat boxes at 47 and 51 Fairmont Street,  in hopes of keeping them away with no luck. Recently they dug out and did lots of work across the street from 47 on corner of Andrew Street, they have loads of shrubs and great hiding places there. Any chance you could assist in keeping rats away?","04/11/2022 04:52:20 PM","04/05/2022 10:15:23 AM","2022 Apr 11 04:52:21 PM","47 Fairmont Street Cambridge, Massachusetts, 02139","42.3622239006","-71.11141308728","POINT (-71.11141308728206 42.362223900599346)",
"12082613","Cambridge","Rodent Sighting","Archived","mouse","04/11/2022 03:53:54 PM","03/25/2022 04:48:05 PM","2022 Apr 11 03:53:56 PM","35 Berkshire St Cambridge, MA 02141, USA","42.36823663472","-71.09224967659","POINT (-71.0922496765852 42.36823663472056)",
"12068861","Cambridge","Rodent Sighting","Archived","Actually, this was at the back of 39 Jefferson St, also crossing into 41/43 Jefferson St. There was a rabbit and a BIG ?rat?. More pictures are here: https://photos.app.goo.gl/u7WCwttRxX9tLLNU9","04/11/2022 03:53:10 PM","03/23/2022 11:05:58 AM","2022 Apr 11 03:53:11 PM","37r Jefferson Street Cambridge, MA, 02141, USA","42.37340849636","-71.08996965817","POINT (-71.0899696581719 42.373408496359886)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMwMTEwNCwicHVyIjoiYmxvYl9pZCJ9fQ==--3a090e35bc2216ef76f741267f5159a9a0e04826/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/IMG_20220323_105650_289.jpg"
"12109492","Cambridge","Rodent Sighting","Archived","Extensive series of rat burrows.","04/11/2022 03:52:39 PM","03/31/2022 09:55:32 AM","2022 Apr 11 03:52:40 PM","301 Binney St Cambridge 02142, United States","42.36701981894","-71.08744294001","POINT (-71.08744294000782 42.367019818940726)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjM0MjU2MCwicHVyIjoiYmxvYl9pZCJ9fQ==--3c5d0b65ffa8af53876956e538c2a6488c8acc74/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"12130544","Cambridge","Rodent Sighting","Archived","2 rats
healthy and plump and disgustingly playful","04/08/2022 12:33:54 PM","04/04/2022 07:43:22 PM","2022 Apr 11 09:30:40 AM","72 Antrim Street Cambridge, MA, 02139, USA","42.37182809644","-71.10225179656","POINT (-71.10225179656304 42.371828096437206)",
"12130960","Cambridge","Rodent Sighting","Archived","Saw 3 rats gathered near 53 Howard St around 8pm","04/07/2022 04:16:58 PM","04/04/2022 10:52:51 PM","2022 Apr 07 04:16:58 PM","53 Howard Street Cambridge, Massachusetts, 02139","42.36582317364","-71.11117546033","POINT (-71.11117546032703 42.36582317364292)",
"12139658","Cambridge","Rodent Sighting","Archived","Rodent around back of 1 Linwood Place where trash builds up during the week before Thursday morning rubbish trucks. Food residues need to be cleaned out from trash barrels and rollout recycling toters.","04/07/2022 03:54:27 PM","04/06/2022 12:56:50 PM","2022 Apr 07 03:54:27 PM","1 Linwood Court Cambridge, MA, 02139, USA","42.36806166996","-71.09663911299","POINT (-71.09663911298513 42.368061669955324)",
"12111718","Cambridge","Rodent Sighting","Archived","Here's why you've got rodent activity in Carl Barron Plaza.","04/05/2022 03:52:17 PM","03/31/2022 03:06:55 PM","2022 Apr 05 03:52:18 PM","689 Massachusetts Avenue Cambridge, MA, 02139, USA","42.36610231098","-71.10400276146","POINT (-71.10400276145816 42.366102310983024)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjM0NTIxNiwicHVyIjoiYmxvYl9pZCJ9fQ==--ef951e077675f112b3c376a2e113d407bb00b8ab/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/PXL_20220331_150846864.jpg"
"12128632","Cambridge","Rodent Sighting","Archived","Resident reports noticing rats on their property.","04/05/2022 02:17:45 PM","04/04/2022 02:42:03 PM","2022 Apr 05 02:17:46 PM","94 Brattle Street Cambridge, Massachusetts, 02138","42.37602323735","-71.12549275678","POINT (-71.12549275677905 42.376023237348505)",
"12050863","Cambridge","Rodent Sighting","Archived","By old jail construction project","04/05/2022 11:18:36 AM","03/19/2022 08:29:33 PM","2022 Apr 05 11:18:36 AM","121 Third St Cambridge MA 02141, United States","42.36934849039","-71.08027441111","POINT (-71.08027441111012 42.36934849038505)",
"12130866","Cambridge","Rodent Sighting","Archived","There are rats crawling over the trash and bins (looks like there are large holes in the dumpster lid they can get through). Thanks!","04/05/2022 10:13:13 AM","04/04/2022 09:52:54 PM","2022 Apr 05 10:13:27 AM","91 Trowbridge Street Cambridge, Massachusetts, 02138","42.37578938225","-71.11014473769","POINT (-71.11014473769356 42.375789382249835)",
"12132857","Cambridge","Rodent Sighting","Open","On multiple occasions I have witnessed rats running through the playground.",,"04/05/2022 10:09:40 AM","2022 Apr 05 10:11:48 AM","Dana Park","42.36158019895","-71.10831","POINT (-71.10830999999996 42.36158019894503)",
"12107557","Cambridge","Rodent Sighting","Archived","Around 7:30p, a group of about 10 rats ran under the fence to this location.  Over the last week there have been other rat sightings here, but never a group.","04/04/2022 06:47:22 PM","03/30/2022 10:39:27 PM","2022 Apr 04 06:47:23 PM","346 Harvard St Cambridge MA 02138, United States","42.3707073","-71.1100095","POINT (-71.1100095 42.3707073)",
"12109487","Cambridge","Rodent Sighting","Archived","Trash bins behind apartments are overflowing and never taken out. Trash littering the street. So many rats by these bins","04/04/2022 06:20:05 PM","03/31/2022 09:55:10 AM","2022 Apr 04 06:20:05 PM","1095 Cambridge Street Cambridge, Massachusetts, 02139","42.37318181408","-71.09543894003","POINT (-71.09543894002933 42.37318181408074)",
"12107726","Cambridge","Rodent Sighting","Archived","Rats seen crawling under the benches at the Carol Barron plaza. I saw multiple rats crawl under the green dumpster by the sharps container.","04/01/2022 12:16:56 PM","03/31/2022 01:28:18 AM","2022 Apr 01 12:16:56 PM","630 Massachusetts Ave Cambridge 02139, United States","42.36535847085","-71.10396824035","POINT (-71.10396824035392 42.36535847084883)",
"11959138","Cambridge","Rodent Sighting","Archived","MFNH Food pantry distribution dumped on sidewalk on the Pine st side of their property. I asked the staff to come clean it up yesterday and instead of cleaning it up they recollected canned goods from the bag and left the rest there. Rats ate their fill overnight (see photo). Their lack of waste and cleanup oversight has continued to be a major problem for rodent control in the neighborhood. The MFNH pantry runs 4 days a week and food is often discarded on the neighborhood streets and on the ground next to the dumpster. This would be unacceptable if it was a restaurant or grocery store.","03/31/2022 04:51:39 PM","03/04/2022 01:03:55 PM","2022 Mar 31 04:51:39 PM","71 Cherry St Cambridge 02139, United States","42.36467370533","-71.09755616109","POINT (-71.09755616108981 42.36467370532636)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjIwNzcwNSwicHVyIjoiYmxvYl9pZCJ9fQ==--21f78a891b326a9b18c6dd85b392607db3ab1782/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"12066254","Cambridge","Rodent Sighting","Archived","Please check behind the restaurant, lots of rats coming and going.","03/31/2022 04:34:17 PM","03/22/2022 09:06:57 PM","2022 Mar 31 04:34:18 PM","1287 Cambridge Street Cambridge, MA, 02139, USA","42.37361796211","-71.09886681805","POINT (-71.09886681804896 42.37361796210737)",
"12066246","Cambridge","Rodent Sighting","Archived","Numerous and recurring rat sightings from behind the Mexican restaurant on Cambridge Street, Corizon De Frida Mexican Cantina.

Sunset to sunrise…","03/31/2022 04:33:49 PM","03/22/2022 09:04:12 PM","2022 Mar 31 04:33:50 PM","1293 Cambridge Street Cambridge, MA, 02139, USA","42.37374041081","-71.09888483239","POINT (-71.09888483239416 42.373740410814506)",
"12096903","Cambridge","Rodent Sighting","Archived",,"03/31/2022 01:55:42 PM","03/29/2022 07:46:02 AM","2022 Mar 31 01:55:42 PM","39 Sacramento St Cambridge 02138, United States","42.3827429611","-71.11574351774","POINT (-71.11574351774365 42.382742961095474)",
"12086353","Cambridge","Rodent Sighting","Archived","I just saw a rat walking in this parking lot","03/31/2022 01:39:45 PM","03/26/2022 08:52:15 PM","2022 Mar 31 01:39:45 PM","100 Sherman St Cambridge MA 02140, United States","42.3890272","-71.1324611","POINT (-71.1324611 42.3890272)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMyMDE5MCwicHVyIjoiYmxvYl9pZCJ9fQ==--f6aa11029ce9c356fbc4af00426686185320dd07/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"12105466","Cambridge","Rodent Sighting","Archived","Two rats sighted eating birdseed that has fallen from the red housr Bird feeder that is currently half full.   2:15 in the afternoon and rats are going in and out from under the porch at this hole. Look closely to see one of the rats.","03/31/2022 09:27:32 AM","03/30/2022 02:19:53 PM","2022 Mar 31 09:27:32 AM","111 Chestnut Street Cambridge, Massachusetts, 02139","42.35714614365","-71.10931702475","POINT (-71.10931702475499 42.35714614365422)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMzODUyNywicHVyIjoiYmxvYl9pZCJ9fQ==--36aad724df7a3890840988d91d2133d58b5e0a8e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/20220330_141018.jpg"
"12087552","Cambridge","Rodent Sighting","Archived","Rats have chewed their way into our trash bins and they reside there","03/31/2022 08:24:20 AM","03/27/2022 09:11:49 AM","2022 Mar 31 08:24:21 AM","18 Saint Paul Street Cambridge, MA, 02139, USA","42.36810479775","-71.10347645982","POINT (-71.10347645981501 42.36810479774563)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMyMDc2MSwicHVyIjoiYmxvYl9pZCJ9fQ==--64a1a7a89e0562a0f11c5e394cba24f244f4bcb0/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/16483864858153738072380963740495.jpg"
"12094258","Cambridge","Rodent Sighting","Archived","I am an abutter of this building and have complained about this large burrow that could easily be closed numerous times.  It remains unaddressed, and the trash around the property is attracting rodents.  Can you please take action to get this absentee landlord to address this issue?","03/30/2022 09:02:54 AM","03/28/2022 04:22:52 PM","2022 Mar 30 09:02:55 AM","137 Columbia Street Cambridge, Massachusetts, 02139","42.36678281774","-71.09813112351","POINT (-71.09813112351026 42.36678281773772)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMyNzk2NCwicHVyIjoiYmxvYl9pZCJ9fQ==--863c1df79c740993d00197e3587fd4a0a7945334/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/Burrow.jpg"
"12070378","Cambridge","Rodent Sighting","Archived","We recently saw two rats running into the Green Street garage entrance of this large apartment building at 872 Mass Ave. There are numerous dumpsters in the garage and the lids are never closed. 
This is not the first time we have seen rats in this area.","03/29/2022 03:53:32 PM","03/23/2022 02:32:40 PM","2022 Mar 29 03:53:34 PM","872 Massachusetts Avenue Cambridge, Massachusetts, 02139","42.36745542356","-71.10783225443","POINT (-71.10783225442648 42.36745542355821)",
"12071957","Cambridge","Rodent Sighting","Archived","Very large rats seen running under side to back porch area.","03/29/2022 03:01:46 PM","03/23/2022 06:53:41 PM","2022 Mar 29 03:01:47 PM","27 Granville Road Cambridge, Massachusetts, 02138","42.3823892509","-71.13656013791","POINT (-71.13656013791288 42.3823892509025)",
"12094305","Cambridge","Rodent Sighting","Archived","Very large rodent sighting on porch. Very unusual. Planning some work on buildings in the area so want City to be aware.","03/29/2022 01:20:53 PM","03/28/2022 04:29:15 PM","2022 Mar 29 01:20:54 PM","80 Kirkland Street Cambridge, Massachusetts, 02138","42.37760209454","-71.10864144336","POINT (-71.10864144335903 42.377602094540585)",
"12075968","Cambridge","Rodent Sighting","Archived","Overflowing and improperly stored trash facilitating increased rodent sightings","03/29/2022 09:30:43 AM","03/24/2022 01:48:46 PM","2022 Mar 29 11:24:36 AM","1000 Memorial Dr Cambridge 02138 United States","42.3740915","-71.1260862","POINT (-71.1260862 42.3740915)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjMwODcwMiwicHVyIjoiYmxvYl9pZCJ9fQ==--3bd4f216cee626ba500d71f114d399c0b7b02660/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"12062325","Cambridge","Rodent Sighting","Archived","We have a persistent rodent problem in the area and I now see holes indicating burrows dug in the dirt on the fence side of the driveway at 10-12 Sullivan Road.","03/29/2022 09:44:25 AM","03/22/2022 10:32:16 AM","2022 Mar 29 09:44:26 AM","12 Edward T Sullivan Rd Cambridge 02138, United States","42.3755013045","-71.15403529185","POINT (-71.15403529185463 42.37550130450191)",
"12049451","Cambridge","Rodent Sighting","Archived","Crack in sidewalk at building.  Can't tell if rats run into it or under chain link behind the structure.  They come from 543.","03/28/2022 06:26:20 PM","03/19/2022 10:35:24 AM","2022 Mar 28 06:26:21 PM","543 Putnam Avenue Cambridge, Massachusetts, 02139","42.35740870677","-71.10842485498","POINT (-71.108424854981 42.35740870677129)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjI4MDAzNSwicHVyIjoiYmxvYl9pZCJ9fQ==--d8323dd92b2b28123eeae9d5beb5a63214200e13/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/20220319_101859.jpg"
